Unnamed: 0,Dados,Frase do usuário,Intenção,sentenceWithoutStopWord
369,2021-04-29 13:25:11 +00:00,"meu secador nao esta funcionando, ele liga e desliga sozinho ",FazerTroca,secador funcionando liga desliga sozinho
381,2021-05-17 14:57:36 +00:00,concertar endereco de entrega,FazerTroca,concertar endereco entrega
382,2021-05-07 01:13:56 +00:00,entrei em contato vcs me orientou que so realizaram a troca apos o periodo da fase vermelha por conta da pandemia,FazerTroca,entrei contato vcs orientou realizaram troca apos periodo fase vermelha conta pandemia
390,2021-04-18 12:37:08 +00:00,"eu tenho uma maquina de cortar cabelo gama italy mais de um ano de uso, mas prefiro o conjunto de pentes como faco para conseguir outro conjunto de novos pentes ?",FazerTroca,maquina cortar cabelo gama italy ano uso prefiro conjunto pentes como faco conseguir outro conjunto pentes
407,2021-03-16 17:23:24 +00:00,usei apenas 5 vezes e axescovacperdeu a rotacao de forca como as lojas de assistenciacestao fechadas gostaria de solicitar uma troca do produtominha compra foi dia 28 de fev .,FazerTroca,usei axescovacperdeu rotacao forca como lojas assistenciacestao fechadas gostaria solicitar troca produtominha compra fev
408,2021-05-01 16:26:36 +00:00,meu endereco de entrega esta incorreto,FazerTroca,endereco entrega incorreto
428,2021-05-06 22:25:46 +00:00,como eu faco para solicitar o bico de um secador?,FazerTroca,como faco solicitar bico secador
441,2021-03-04 12:39:22 +00:00,escova secadora com defeito ,FazerTroca,escova secadora defeito
442,2021-05-08 01:28:45 +00:00,"boa noite, gostaria de saber se tem algum lugar em sao carlos que faca manutencao de secador gama italy o meu nao esquenta mais ",FazerTroca,noite gostaria algum sao carlos faca manutencao secador gama italy esquenta
481,2021-04-28 11:51:24 +00:00,gostaria de uma ,FazerTroca,gostaria
485,2021-05-03 22:12:45 +00:00,como faco para mandar para garantia,FazerTroca,como faco mandar garantia
487,2021-05-07 01:12:05 +00:00,produto com defeito quero efetuar a troca,FazerTroca,produto defeito efetuar troca
493,2021-04-27 20:54:04 +00:00,eu entrei entrei em contato com a assistencia tecnica autorizada da gama e me disseram para eu entrar em contato com voces para negociar o meu reembolso ou a trocar do meu secador .,FazerTroca,entrei entrei contato assistencia tecnica autorizada gama disseram entrar contato negociar reembolso trocar secador
502,2021-04-19 21:08:53 +00:00,por favor preciso verificar o valor do frete como posso fazer isso olhando no site de voces?,FazerTroca,preciso verificar frete como olhando site
504,2021-03-12 23:58:11 +00:00,"ola, tenho uma loja de cosmeticos e gostaria de revender produtos gama, como faco pra entrar em contato com algum distribuidor?",FazerTroca,loja cosmeticos gostaria revender produtos gama como faco pra entrar contato algum distribuidor
515,2021-04-20 11:22:48 +00:00,o plugue da tomada e de 2 pinos,FazerTroca,plugue tomada pinos
517,2021-05-04 12:52:18 +00:00,duvida produto ,FazerTroca,duvida produto
520,2021-04-29 18:59:55 +00:00,tenho interesse na revenda de produtos gama,FazerTroca,interesse revenda produtos gama
534,2021-05-07 01:15:04 +00:00,quero nota fiscal do meu produto,FazerTroca,nota fiscal produto
535,2021-04-20 00:20:36 +00:00,gostaria de saber se o plugue da tomada e de 2 pinos ,FazerTroca,gostaria plugue tomada pinos
548,2021-03-12 15:21:31 +00:00,meu produto veio danificado ,FazerTroca,produto veio danificado
552,2021-05-07 12:44:20 +00:00,solicitei a troca e gostaria de saber do estorno,FazerTroca,solicitei troca gostaria estorno
572,2021-05-12 17:13:46 +00:00,quero fazer troca de um profuto,FazerTroca,troca profuto
584,2021-04-23 19:02:22 +00:00,ola gostaria de uma informacao ,FazerTroca,gostaria informacao
585,2021-03-09 10:40:42 +00:00,"o meu produto ta no seguro, quero saber como e que eu mando ajeitar",FazerTroca,produto seguro como mando ajeitar
590,2021-05-10 12:00:48 +00:00,"eu solicitei a devolucao de um pedido com reembolso e recebi agora uma nota fiscal de uma moca, eu nao quero outra",FazerTroca,solicitei devolucao pedido reembolso recebi nota fiscal moca
591,2021-04-19 15:27:49 +00:00,meu produto foi reposto e entregue dia 09/03 ate esta data 19/04 nao recebi o reembolso,FazerTroca,produto reposto entregue ate data recebi reembolso
610,2021-04-20 16:26:02 +00:00,bom dia! a minha prancha keration estragou as placas (patins) e nao estou encontrando assistencia ara trocar vcs tem essas pecas na fabrica?,FazerTroca,prancha keration estragou placas patins encontrando assistencia ara trocar vcs pecas fabrica
634,2021-05-03 15:50:17 +00:00,minha escova veio com defeito como faco para devolve-la ?,FazerTroca,escova veio defeito como faco
644,2021-05-17 13:53:26 +00:00,eu so preciso de uma posicao,FazerTroca,preciso posicao
655,2021-03-11 14:02:49 +00:00,quero um bico direcionador de ar,FazerTroca,bico direcionador ar
664,2021-05-01 15:10:23 +00:00,como tirar o bico direcionados de ar,FazerTroca,como tirar bico direcionados ar
665,2021-04-23 18:29:11 +00:00,preciso de uma assistencia tecnica da gama ,FazerTroca,preciso assistencia tecnica gama
674,2021-05-06 16:32:10 +00:00,comprei um secador gama veio com defeito,FazerTroca,comprei secador gama veio defeito
675,2021-03-13 23:30:28 +00:00,"boa noite, preciso de carregador para gt527 ",FazerTroca,noite preciso carregador
676,2021-03-07 12:28:56 +00:00,esse secador e anunciado como tendo duas temperaturas so que comprei e ao abrir nao tem como mudar de temperatura so tem um botao para mudar de velocidade ,FazerTroca,secador anunciado como tendo temperaturas comprei abrir como mudar temperatura botao mudar velocidade
678,2021-04-19 15:48:43 +00:00,autorizada gama na barra da tijuca ,FazerTroca,autorizada gama barra tijuca
680,2021-03-01 11:38:34 +00:00,eu mandei por sedex o produto que veio com defeito,FazerTroca,mandei sedex produto veio defeito
693,2021-04-29 18:49:40 +00:00,acabei de receber ,FazerTroca,acabei receber
694,2021-05-06 22:25:15 +00:00,"boa noite, preciso de uma informacao ",FazerTroca,noite preciso informacao
703,2021-05-01 15:03:28 +00:00,eu devolvi minha escova pq estava com defeito e nao recebi nenhum retorno de voces ate agora referente ao estorno do pagamento ,FazerTroca,devolvi escova pq defeito recebi nenhum retorno ate referente estorno pagamento
713,2021-04-26 20:48:58 +00:00,quero devolver meu produto ,FazerTroca,devolver produto
715,2021-05-10 11:19:11 +00:00,garantia de produto,FazerTroca,garantia produto
737,2021-03-02 16:40:13 +00:00,ja solicitei a devolucao,FazerTroca,solicitei devolucao
745,2021-05-10 12:20:35 +00:00,"eu ja fiz a devolucao com a autorizacao de voces, so quero saber sobre o estorno, pelo contrario vou no procon",FazerTroca,devolucao autorizacao estorno contrario vou procon
748,2021-04-22 12:25:46 +00:00,certificado de garantia de produto,FazerTroca,certificado garantia produto
756,2021-05-17 17:14:14 +00:00,"ola , gostaria de saber o endereco da assistencia tecnica em fortaleza- ce ",FazerTroca,gostaria endereco assistencia tecnica ce
762,2021-05-04 15:22:01 +00:00,meu produtos esta com defeito!,FazerTroca,produtos defeito
765,2021-05-13 23:41:53 +00:00,gostaria de tirar uma duvida,FazerTroca,gostaria tirar duvida
766,2021-05-01 23:12:22 +00:00,minha chapinha faz barulho,FazerTroca,chapinha barulho
771,2021-04-27 23:54:21 +00:00,concerto da escova rotativa gama italy turbo ion ,FazerTroca,concerto escova rotativa gama italy turbo ion
773,2021-03-10 15:03:08 +00:00,produto danificado ,FazerTroca,produto danificado
783,2021-03-10 16:52:38 +00:00,meu produto quebrou ,FazerTroca,produto quebrou
785,2021-04-29 16:49:01 +00:00,reposicao de peca ,FazerTroca,reposicao peca
794,2021-04-26 15:09:28 +00:00,garantia produto ,FazerTroca,garantia produto
803,2021-04-20 20:39:04 +00:00,o plugue e de 2 pinos?,FazerTroca,plugue pinos
834,2021-04-27 19:03:50 +00:00,e deu defeito na rotacao da escova,FazerTroca,deu defeito rotacao escova
837,2021-03-15 23:37:46 +00:00,como faco para saber a voltagem dos secadores? ,FazerTroca,como faco voltagem secadores
838,2021-05-03 22:09:03 +00:00,meu secador deu defeito e n consigo ligar no 08000,FazerTroca,secador deu defeito n consigo ligar
843,2021-04-27 14:10:02 +00:00,meu produto veio sem nota fiscal,FazerTroca,produto veio nota fiscal
844,2021-03-04 18:55:15 +00:00,"onde encontro pecas da escova rotativa , so a parte da escova que gastou ",FazerTroca,onde encontro pecas escova rotativa escova gastou
869,2021-05-10 17:12:04 +00:00,estou tentando pagar o produto copiando o cod de barra e nao entra o valor! da zerado o valor ,FazerTroca,tentando pagar produto copiando cod barra entra zerado
876,2021-05-13 20:46:15 +00:00,boa tarde! posso pagar com eu alelo alimentacao?,FazerTroca,pagar alelo alimentacao
877,2021-03-01 10:28:21 +00:00,eu ja devolvi,FazerTroca,devolvi
879,2021-05-03 16:44:55 +00:00,como faco pra ter resposta do produto que comprei e nao recebi de volta ,FazerTroca,como faco pra resposta produto comprei recebi volta
906,2021-05-05 17:52:03 +00:00,jaqieilne de lima,FazerTroca,jaqieilne lima
926,2021-05-08 16:47:51 +00:00,produto defeituoso,FazerTroca,produto defeituoso
933,2021-05-10 12:20:50 +00:00,eu ja fiz a devolucao com a autorizacao de voces,FazerTroca,devolucao autorizacao
934,2021-03-02 20:10:00 +00:00,solicito uma nova nota fiscal do meu produto,FazerTroca,solicito nota fiscal produto
936,2021-04-23 19:42:20 +00:00,gostaria de saber a diferenca entre dois modelos de prancha,FazerTroca,gostaria diferenca modelos prancha
950,2021-05-12 19:04:24 +00:00,"meu produto veio com defeito, nao esquenta em um dos lados da prancha ",FazerTroca,produto veio defeito esquenta lados prancha
962,2021-04-29 21:33:46 +00:00,data de entrega errada,FazerTroca,data entrega errada
973,2021-03-01 13:33:52 +00:00,preciso fazer 2 assistencias tecnica de secador de cabelo,FazerTroca,preciso assistencias tecnica secador cabelo
990,2021-04-29 23:06:43 +00:00,"a casa de bamba tem um cupom de desconto, como utiliza-lo?",FazerTroca,casa bamba cupom desconto como
1003,2021-05-11 17:25:57 +00:00,insatisfeita com o produto ,FazerTroca,insatisfeita produto
1007,2021-03-09 10:40:00 +00:00,eu quero saber como e que eu faco para mandar ajeitar ja que a escova rotatoria veio sem utilidade,FazerTroca,como faco mandar ajeitar escova rotatoria veio utilidade
1019,2021-04-29 18:50:16 +00:00,acabei de receber o produto ,FazerTroca,acabei receber produto
1020,2021-03-05 12:27:48 +00:00,bom dia gostaria de devolver meu pedido,FazerTroca,gostaria devolver pedido
1026,2021-05-17 11:50:07 +00:00,"eu recebi o equipamento, veio tudo em ordem, mas, nao era o que imaginavamos.",FazerTroca,recebi equipamento veio ordem imaginavamos
1045,2021-05-14 14:16:18 +00:00,como ligar secador bivolt gama ,FazerTroca,como ligar secador bivolt gama
1058,2021-03-11 14:15:48 +00:00,gostaria de saber se vcs vendem o reservatorio de agua do umidificador ,FazerTroca,gostaria vcs vendem reservatorio agua umidificador
1062,2021-05-11 15:15:44 +00:00,como faco para ser um distribuidor ,FazerTroca,como faco distribuidor
1077,2021-04-26 14:37:29 +00:00,enviar produto p assistencia tecnica ,FazerTroca,enviar produto p assistencia tecnica
1080,2021-04-30 11:41:52 +00:00,quero solicitar a devolucao ,FazerTroca,solicitar devolucao
1081,2021-04-20 13:58:55 +00:00,"minha escova rotativa veio com defeito, o produto so roda fora do cabelo, ao colocar no cabelo ela trava voltando pra tras",FazerTroca,escova rotativa veio defeito produto roda cabelo colocar cabelo trava voltando pra tras
1083,2021-05-13 13:15:34 +00:00,"ola, bom dia, gostaria de tirar uma duvida o secador de cabelos gama italy lumina nano tourmaline vem com o plug normal da tomada?",FazerTroca,gostaria tirar duvida secador cabelos gama italy lumina nano tourmaline plug normal tomada
1089,2021-05-17 13:01:28 +00:00,tenho um produto com defeito,FazerTroca,produto defeito
1090,2021-04-24 00:29:56 +00:00,produto apresenta defeito ,FazerTroca,produto apresenta defeito
1106,2021-04-06 20:15:29 +00:00,eu fiz uma troca de numeracao de uma blusa e recebi a i,FazerTroca,troca numeracao blusa recebi i
1108,2021-03-12 15:26:43 +00:00,enviei produto para troca,FazerTroca,enviei produto troca
1115,2021-03-14 01:35:49 +00:00,camiseta de 200.00,FazerTroca,camiseta
1117,2021-03-28 14:23:07 +00:00,preciso das medidas da camisa de algodao ,FazerTroca,preciso medidas camisa algodao
1120,2021-03-12 13:35:12 +00:00,troca tamanho produto ,FazerTroca,troca tamanho produto
1122,2021-03-16 19:00:58 +00:00,saber se tem como encomendar um produto que nao tem minha numeracao,FazerTroca,como encomendar produto numeracao
1151,2021-04-29 13:20:37 +00:00,troca de lente ,FazerTroca,troca lente
1152,2021-05-12 15:58:06 +00:00,a carteira vem dentro de uma caixa personalizada? ,FazerTroca,carteira caixa personalizada
1167,2021-04-19 19:44:40 +00:00,como ,FazerTroca,como
1187,2021-05-16 01:23:42 +00:00,adicionar na sacola,FazerTroca,adicionar sacola
1190,2021-03-08 22:28:52 +00:00,ja realizei o pedido de troca ,FazerTroca,realizei pedido troca
1196,2021-03-12 19:57:23 +00:00,devolvido,FazerTroca,devolvido
1201,2021-02-16 20:48:57 +00:00,eu ja fiz a devolucao e hoje recebi um e-mail automatico com a nota fiscal de devolucao gostaria de saber como consigo meu vale compras,FazerTroca,devolucao hoje recebi automatico nota fiscal devolucao gostaria como consigo vale compras
1206,2021-04-05 16:29:27 +00:00,"eu solicitei uma troca, postei o produto como informado e ainda nao obtive retorno ",FazerTroca,solicitei troca postei produto como informado obtive retorno
1211,2021-03-29 14:09:57 +00:00,quero fazer a devolucao de dois kits,FazerTroca,devolucao kits
1216,2021-05-06 19:51:55 +00:00,ja enviei o produto,FazerTroca,enviei produto
1225,2021-02-18 11:55:29 +00:00,voces tem opcao de pacote de presente?,FazerTroca,opcao pacote presente
1228,2021-02-25 03:38:47 +00:00,amanha faco,FazerTroca,amanha faco
1241,2021-04-26 12:51:54 +00:00,duvidas sobre um produto ,FazerTroca,duvidas produto
1242,2021-03-26 19:19:47 +00:00,gostaria de saber qual e a transportadora que fara a entrega do meu produto ,FazerTroca,gostaria qual transportadora fara entrega produto
1243,2021-02-25 13:41:28 +00:00,"tenho 1,72 de altura, 90 cm de peito e uma cintu",FazerTroca,altura cm peito cintu
1272,2021-04-27 13:42:31 +00:00,peca de relogio,FazerTroca,peca relogio
1276,2021-04-05 14:03:25 +00:00,mandei meu produto de volta,FazerTroca,mandei produto volta
1277,2021-04-11 17:58:31 +00:00,trocar data de entrega ,FazerTroca,trocar data entrega
1284,2021-03-28 15:24:33 +00:00,gostaria de realizar duas trocas ,FazerTroca,gostaria realizar trocas
1303,2021-03-09 17:16:10 +00:00,gostaria de saber a previsao de chegada dos tenis masculinos ,FazerTroca,gostaria previsao chegada tenis masculinos
1307,2021-02-17 21:07:49 +00:00,quero trocar,FazerTroca,trocar
1310,2021-03-09 20:10:21 +00:00,devolvi 2 produtos quando recebo o vale produto?,FazerTroca,devolvi produtos recebo vale produto
1311,2021-03-19 18:36:59 +00:00,quero informacoes sobre minha troca,FazerTroca,informacoes troca
1312,2021-02-16 20:46:00 +00:00,"ola, eu fiz devolucao dos produtos acima e hoje recebi um e-mail com a nota fiscal da devolucao ",FazerTroca,devolucao produtos acima hoje recebi nota fiscal devolucao
1333,2021-02-21 03:36:33 +00:00,meu boleto esta vencido posso pagar?,FazerTroca,boleto vencido pagar
1343,2021-03-09 21:32:34 +00:00,"ola, por gentileza, gostaria de mais detalhes desta camiseta como fica no corpo.",FazerTroca,gentileza gostaria detalhes camiseta como fica corpo
1349,2021-03-12 19:57:58 +00:00,quero os meus produtos,FazerTroca,produtos
1350,2021-02-25 13:40:03 +00:00,"tenho 1,72 de altura ",FazerTroca,altura
1369,2021-05-11 21:35:32 +00:00,preciso falar com uma assistente para troca de pedido.,FazerTroca,preciso falar assistente troca pedido
1370,2021-03-09 14:44:56 +00:00,"bom dia, eu precisava de realizar uma troca",FazerTroca,precisava realizar troca
1375,2021-04-07 20:14:58 +00:00,informacao sobre o produto porta cartao de couro - preto-tamanho unico ,FazerTroca,informacao produto porta cartao couro unico
